elm_loc_name,elm_desc,con_buslv,con_bushv,elm_outserv,elm_nntap,typ_strn,typ_utrn_l,typ_utrn_h,typ_r1pu,typ_x1pu,typ_dutap,typ_tap_side,typ_ntpmn,typ_ntpmx,msc_powermodels_index,grf_rCenterX,grf_rCenterY,grf_sSymNam,gco_1_rX,gco_1_rY,gco_2_rX,gco_2_rY
branch_2266,"PowerModels index: 2266
f_bus: bus_3643
t_bus: bus_3215
name: xf_3643_to_3215_2_2winding_transformer",bus_3215,bus_3643,0,0,100,11.0,132.0,0.020792071295564724,0.30901670483630406,1.0e-7,0,0,0,2266,12702.8125,59454.0625,d_lin,"[12702.8125, 12687.5, 12687.5]","[59454.0625, 59683.75, 59683.75]","[12702.8125, 12718.125, 12718.125]","[59454.0625, 59224.375, 59224.375]"
branch_2267,"PowerModels index: 2267
f_bus: bus_3157
t_bus: bus_3122
name: xf_3646_to_3122_1_2winding_transformer",bus_3122,bus_3157,0,0,100,66.0,132.0,0.001699014042853863,0.06053286145388669,1.0e-7,0,0,0,2267,11845.3125,50763.125,d_lin,"[11845.3125, 11956.875, 11956.875]","[50763.125, 51178.75, 51178.75]","[11845.3125, 11733.75, 11733.75]","[50763.125, 50347.5, 50347.5]"
branch_2269,"PowerModels index: 2269
f_bus: bus_3651
t_bus: bus_3650
name: xf_3651_to_3650_1_2winding_transformer",bus_3651,bus_3650,0,0,100,132.0,330.0,0.0034809126726368703,0.12445125784705315,1.0e-7,1,0,0,2269,20794.375,41612.8125,d_lin,"[20794.375, 20951.875, 20951.875]","[41612.8125, 41711.25, 41711.25]","[20794.375, 20636.875, 20636.875]","[41612.8125, 41514.375, 41514.375]"
branch_2270,"PowerModels index: 2270
f_bus: bus_3652
t_bus: bus_3655
name: xf_3653_to_3655_1_2winding_transformer",bus_3655,bus_3652,0,0,100,19.0,330.0,0.00031742923541397064,0.020499471622861427,1.0e-7,0,-999999999,999999999,2270,19195.3125,41936.5625,d_lin,"[19195.3125, 19591.25, 19591.25]","[41936.5625, 42109.375, 42109.375]","[19195.3125, 18799.375, 18799.375]","[41936.5625, 41763.75, 41763.75]"
branch_2271,"PowerModels index: 2271
f_bus: bus_4003
t_bus: bus_4348
name: xf_4003_to_4348_1_2winding_transformer",bus_4003,bus_4348,0,0,100,0.6899999999999998,33.0,0.019796270768522896,0.22694187216825848,1.0e-7,1,0,0,2271,168.4375,21078.75,d_lin,"[168.4375, 39.375, 39.375]","[21078.75, 21026.25, 21026.25]","[168.4375, 297.5, 297.5]","[21078.75, 21131.25, 21131.25]"
branch_2272,"PowerModels index: 2272
f_bus: bus_4004
t_bus: bus_4347
name: xf_4004_to_4347_2_2winding_transformer",bus_4004,bus_4347,0,0,100,0.4,33.0,0.007642621633211232,0.061484133934457556,1.0e-7,1,0,0,2272,925.3125,21037.1875,d_lin,"[925.3125, 822.5, 822.5]","[21037.1875, 20947.5, 20947.5]","[925.3125, 1028.125, 1028.125]","[21037.1875, 21126.875, 21126.875]"
branch_2273,"PowerModels index: 2273
f_bus: bus_4007
t_bus: bus_4350
name: xf_4007_to_4350_3_2winding_transformer",bus_4007,bus_4350,0,0,100,1.0,33.0,0.004942653903742957,0.05669358882570604,1.0e-7,1,0,0,2273,6555.9375,26608.75,d_lin,"[6555.9375, 6426.875, 6426.875]","[26608.75, 26757.5, 26757.5]","[6555.9375, 6685.0, 6685.0]","[26608.75, 26460.0, 26460.0]"
branch_2274,"PowerModels index: 2274
f_bus: bus_4008
t_bus: bus_4350
name: xf_4008_to_4350_2_2winding_transformer",bus_4008,bus_4350,0,0,100,1.0,33.0,0.005098000538950521,0.05725997080170986,1.0e-7,1,0,0,2274,6564.6875,26538.75,d_lin,"[6564.6875, 6453.125, 6453.125]","[26538.75, 26617.5, 26617.5]","[6564.6875, 6676.25, 6676.25]","[26538.75, 26460.0, 26460.0]"
branch_2275,"PowerModels index: 2275
f_bus: bus_4022
t_bus: bus_4367
name: xf_4022_to_4367_6_2winding_transformer",bus_4022,bus_4367,0,0,100,0.6899999999999998,33.0,0.008059631420305153,0.06269256599316816,1.0e-7,1,0,0,2275,4683.4375,23773.75,d_lin,"[4683.4375, 4541.25, 4541.25]","[23773.75, 23870.0, 23870.0]","[4683.4375, 4825.625, 4825.625]","[23773.75, 23677.5, 23677.5]"
branch_2276,"PowerModels index: 2276
f_bus: bus_4023
t_bus: bus_4368
name: xf_4023_to_4368_5_2winding_transformer",bus_4023,bus_4368,0,0,100,0.6899999999999998,33.0,0.00880845324893119,0.060782997071505224,1.0e-7,1,0,0,2276,4611.25,23581.25,d_lin,"[4611.25, 4466.875, 4466.875]","[23581.25, 23660.0, 23660.0]","[4611.25, 4755.625, 4755.625]","[23581.25, 23502.5, 23502.5]"
branch_2277,"PowerModels index: 2277
f_bus: bus_4024
t_bus: bus_4369
name: xf_4024_to_4369_7_2winding_transformer",bus_4024,bus_4369,0,0,100,0.6899999999999998,33.0,0.00822712091327286,0.06199879217124051,1.0e-7,1,0,0,2277,4569.6875,23360.3125,d_lin,"[4569.6875, 4423.125, 4423.125]","[23360.3125, 23415.0, 23415.0]","[4569.6875, 4716.25, 4716.25]","[23360.3125, 23305.625, 23305.625]"
branch_2278,"PowerModels index: 2278
f_bus: bus_4026
t_bus: bus_4000
name: xf_4026_to_4370_2_2winding_transformer",bus_4026,bus_4000,0,0,100,0.6899999999999998,33.0,0.010555923465926376,0.09788205645863761,1.0e-7,1,0,0,2278,5044.375,24611.5625,d_lin,"[5044.375, 5022.5, 5022.5]","[24611.5625, 24565.625, 24565.625]","[5044.375, 5066.25, 5066.25]","[24611.5625, 24657.5, 24657.5]"
branch_2279,"PowerModels index: 2279
f_bus: bus_4038
t_bus: bus_4037
name: xf_4038_to_4037_1_2winding_transformer",bus_4037,bus_4038,0,0,100,11.5,66.0,9.999999965657482e-10,0.09331317138058781,1.0e-7,0,0,0,2279,6068.125,17377.5,d_lin,"[6068.125, 5915.0, 5915.0]","[17377.5, 17233.125, 17233.125]","[6068.125, 6221.25, 6221.25]","[17377.5, 17521.875, 17521.875]"
branch_2280,"PowerModels index: 2280
f_bus: bus_4047
t_bus: bus_4048
name: xf_4047_to_4048_2_2winding_transformer",bus_4047,bus_4048,0,0,100,0.6899999999999998,33.0,0.00806206706498992,0.06315037013239437,1.0e-7,1,0,0,2280,6805.3125,22273.125,d_lin,"[6805.3125, 6676.25, 6676.25]","[22273.125, 22321.25, 22321.25]","[6805.3125, 6934.375, 6934.375]","[22273.125, 22225.0, 22225.0]"
branch_2281,"PowerModels index: 2281
f_bus: bus_4049
t_bus: bus_4372
name: xf_4049_to_4372_2_2winding_transformer",bus_4049,bus_4372,0,0,100,0.6899999999999998,33.0,0.0072287156192830035,0.064712970418767,1.0e-7,1,0,0,2281,4851.875,21238.4375,d_lin,"[4851.875, 4703.125, 4703.125]","[21238.4375, 21231.875, 21231.875]","[4851.875, 5000.625, 5000.625]","[21238.4375, 21245.0, 21245.0]"
branch_2282,"PowerModels index: 2282
f_bus: bus_4050
t_bus: bus_4373
name: xf_4050_to_4373_1_2winding_transformer",bus_4050,bus_4373,0,0,100,0.6899999999999998,33.0,0.006135213045166095,0.047129226892203176,1.0e-7,1,0,0,2282,5912.8125,24605.0,d_lin,"[5912.8125, 5788.125, 5788.125]","[24605.0, 24710.0, 24710.0]","[5912.8125, 6037.5, 6037.5]","[24605.0, 24500.0, 24500.0]"
branch_2283,"PowerModels index: 2283
f_bus: bus_4051
t_bus: bus_4376
name: xf_4051_to_4376_1_2winding_transformer",bus_4051,bus_4376,0,0,100,0.6899999999999998,22.0,0.00902342109235971,0.0638984001570799,1.0e-7,1,0,0,2283,4777.5,27597.5,d_lin,"[4777.5, 4650.625, 4650.625]","[27597.5, 27698.125, 27698.125]","[4777.5, 4904.375, 4904.375]","[27597.5, 27496.875, 27496.875]"
branch_2284,"PowerModels index: 2284
f_bus: bus_4078
t_bus: bus_4074
name: xf_4078_to_4074_2_2winding_transformer",bus_4078,bus_4074,0,0,100,0.6899999999999998,33.0,0.027605094964020808,0.3192357038189727,1.0e-7,1,0,0,2284,13744.0625,16565.9375,d_lin,"[13744.0625, 13715.625, 13715.625]","[16565.9375, 16388.75, 16388.75]","[13744.0625, 13772.5, 13772.5]","[16565.9375, 16743.125, 16743.125]"
branch_2285,"PowerModels index: 2285
f_bus: bus_4079
t_bus: bus_4074
name: xf_4079_to_4074_4_2winding_transformer",bus_4079,bus_4074,0,0,100,0.6899999999999998,33.0,0.03953586528228774,0.4386489916129742,1.0e-7,1,0,0,2285,13695.9375,16596.5625,d_lin,"[13695.9375, 13628.125, 13628.125]","[16596.5625, 16450.0, 16450.0]","[13695.9375, 13763.75, 13763.75]","[16596.5625, 16743.125, 16743.125]"
branch_2286,"PowerModels index: 2286
f_bus: bus_4080
t_bus: bus_4103
name: xf_4080_to_4103_3_2winding_transformer",bus_4080,bus_4103,0,0,100,0.6899999999999998,33.0,0.009875399793464341,0.09783229127179145,1.0e-7,1,0,0,2286,13564.6875,15522.5,d_lin,"[13564.6875, 13553.75, 13553.75]","[15522.5, 15391.25, 15391.25]","[13564.6875, 13575.625, 13575.625]","[15522.5, 15653.75, 15653.75]"
branch_2287,"PowerModels index: 2287
f_bus: bus_4081
t_bus: bus_4103
name: xf_4081_to_4103_4_2winding_transformer",bus_4081,bus_4103,0,0,100,1.0,33.0,0.009479386384452206,0.1330448066725712,1.0e-7,1,0,0,2287,13507.8125,15509.375,d_lin,"[13507.8125, 13448.75, 13448.75]","[15509.375, 15365.0, 15365.0]","[13507.8125, 13566.875, 13566.875]","[15509.375, 15653.75, 15653.75]"
branch_2288,"PowerModels index: 2288
f_bus: bus_4082
t_bus: bus_4096
name: xf_4082_to_4102_5_2winding_transformer",bus_4082,bus_4096,0,0,100,1.0,33.0,0.006084643765420689,0.08836805950467064,1.0e-7,1,0,0,2288,13691.5625,14881.5625,d_lin,"[13691.5625, 13663.125, 13663.125]","[14881.5625, 14892.5, 14892.5]","[13691.5625, 13720.0, 13720.0]","[14881.5625, 14870.625, 14870.625]"
branch_2289,"PowerModels index: 2289
f_bus: bus_4083
t_bus: bus_4096
name: xf_4083_to_4102_6_2winding_transformer",bus_4083,bus_4096,0,0,100,1.0,33.0,0.014816907574383701,0.2071786483702727,1.0e-7,1,0,0,2289,13781.25,14934.0625,d_lin,"[13781.25, 13825.0, 13825.0]","[14934.0625, 14997.5, 14997.5]","[13781.25, 13737.5, 13737.5]","[14934.0625, 14870.625, 14870.625]"
branch_2290,"PowerModels index: 2290
f_bus: bus_4084
t_bus: bus_4085
name: xf_4084_to_4085_2_2winding_transformer",bus_4084,bus_4085,0,0,100,0.6899999999999998,33.0,0.007115306496197262,0.05861231455008459,1.0e-7,1,0,0,2290,6864.375,21277.8125,d_lin,"[6864.375, 6715.625, 6715.625]","[21277.8125, 21249.375, 21249.375]","[6864.375, 7013.125, 7013.125]","[21277.8125, 21306.25, 21306.25]"
branch_2291,"PowerModels index: 2291
f_bus: bus_4031
t_bus: bus_4410
name: xf_4091_to_4410_6_2winding_transformer",bus_4410,bus_4031,0,0,100,11.0,66.0,0.015584478804601185,0.9135932778464332,1.0e-7,0,0,0,2291,8496.25,17594.0625,d_lin,"[8496.25, 8697.5, 8697.5]","[17594.0625, 17723.125, 17723.125]","[8496.25, 8295.0, 8295.0]","[17594.0625, 17465.0, 17465.0]"
branch_2292,"PowerModels index: 2292
f_bus: bus_4031
t_bus: bus_4411
name: xf_4091_to_4411_3_2winding_transformer",bus_4411,bus_4031,0,0,100,11.0,66.0,0.015620918250216057,0.877232013866974,1.0e-7,0,0,0,2292,8456.875,17620.3125,d_lin,"[8456.875, 8627.5, 8627.5]","[17620.3125, 17775.625, 17775.625]","[8456.875, 8286.25, 8286.25]","[17620.3125, 17465.0, 17465.0]"
branch_2293,"PowerModels index: 2293
f_bus: bus_4031
t_bus: bus_4412
name: xf_4091_to_4412_4_2winding_transformer",bus_4412,bus_4031,0,0,100,11.0,66.0,0.01656693810908299,0.8844438396911913,1.0e-7,0,0,0,2293,8515.9375,17535.0,d_lin,"[8515.9375, 8719.375, 8719.375]","[17535.0, 17605.0, 17605.0]","[8515.9375, 8312.5, 8312.5]","[17535.0, 17465.0, 17465.0]"
branch_2294,"PowerModels index: 2294
f_bus: bus_4031
t_bus: bus_4413
name: xf_4091_to_4413_5_2winding_transformer",bus_4413,bus_4031,0,0,100,11.0,66.0,0.016156600368900112,0.867005286341037,1.0e-7,0,0,0,2294,8459.0625,17675.0,d_lin,"[8459.0625, 8640.625, 8640.625]","[17675.0, 17885.0, 17885.0]","[8459.0625, 8277.5, 8277.5]","[17675.0, 17465.0, 17465.0]"
branch_2295,"PowerModels index: 2295
f_bus: bus_4031
t_bus: bus_4414
name: xf_4091_to_4414_1_2winding_transformer",bus_4414,bus_4031,0,0,100,11.0,66.0,0.01561667236475443,0.9333286289401294,1.0e-7,0,0,0,2295,8485.3125,17556.875,d_lin,"[8485.3125, 8666.875, 8666.875]","[17556.875, 17648.75, 17648.75]","[8485.3125, 8303.75, 8303.75]","[17556.875, 17465.0, 17465.0]"
branch_2296,"PowerModels index: 2296
f_bus: bus_4031
t_bus: bus_4415
name: xf_4091_to_4415_2_2winding_transformer",bus_4415,bus_4031,0,0,100,11.0,66.0,0.01600836476845836,0.921701250313993,1.0e-7,0,0,0,2296,8544.375,17513.125,d_lin,"[8544.375, 8767.5, 8767.5]","[17513.125, 17561.25, 17561.25]","[8544.375, 8321.25, 8321.25]","[17513.125, 17465.0, 17465.0]"
branch_2297,"PowerModels index: 2297
f_bus: bus_4104
t_bus: bus_4048
name: xf_4104_to_4048_1_2winding_transformer",bus_4048,bus_4104,0,0,100,33.0,275.0,0.0038656793413570337,0.11434504131793213,1.0e-7,0,0,0,2297,7122.5,22102.5,d_lin,"[7122.5, 6951.875, 6951.875]","[22102.5, 22225.0, 22225.0]","[7122.5, 7293.125, 7293.125]","[22102.5, 21980.0, 21980.0]"
branch_2298,"PowerModels index: 2298
f_bus: bus_4109
t_bus: bus_4372
name: xf_4109_to_4372_1_2winding_transformer",bus_4372,bus_4109,0,0,100,33.0,275.0,0.003793246835773643,0.11709640715423211,1.0e-7,0,0,0,2298,5186.5625,21264.6875,d_lin,"[5186.5625, 4991.875, 4991.875]","[21264.6875, 21245.0, 21245.0]","[5186.5625, 5381.25, 5381.25]","[21264.6875, 21284.375, 21284.375]"
branch_2299,"PowerModels index: 2299
f_bus: bus_4112
t_bus: bus_4058
name: xf_4112_to_4058_1_2winding_transformer",bus_4058,bus_4112,0,0,100,13.8,275.0,0.0025729111761151145,0.12317386366217113,1.0e-7,0,0,0,2299,8920.625,17714.375,d_lin,"[8920.625, 8846.25, 8846.25]","[17714.375, 17561.25, 17561.25]","[8920.625, 8995.0, 8995.0]","[17714.375, 17867.5, 17867.5]"
branch_230,"PowerModels index: 230
f_bus: bus_1207
t_bus: bus_1563
name: line_1207_to_1562_1_cp_merged_with_xf_1562_to_1563_1_2winding_transformer",bus_1563,bus_1207,0,0,100,33.0,132.0,0.008393734505149048,0.25136041669877346,1.0e-7,0,0,0,230,23826.25,36378.125,d_lin,"[23826.25, 24058.125, 24058.125]","[36378.125, 36728.125, 36728.125]","[23826.25, 23594.375, 23594.375]","[36378.125, 36028.125, 36028.125]"
branch_2300,"PowerModels index: 2300
f_bus: bus_4112
t_bus: bus_4059
name: xf_4112_to_4059_2_2winding_transformer",bus_4059,bus_4112,0,0,100,13.8,275.0,0.0026808960630761865,0.1304335436239442,1.0e-7,0,0,0,2300,8981.875,17664.0625,d_lin,"[8981.875, 8942.5, 8942.5]","[17664.0625, 17460.625, 17460.625]","[8981.875, 9021.25, 9021.25]","[17664.0625, 17867.5, 17867.5]"
branch_2301,"PowerModels index: 2301
f_bus: bus_4112
t_bus: bus_4061
name: xf_4112_to_4061_4_2winding_transformer",bus_4061,bus_4112,0,0,100,13.8,275.0,0.0032385518739314937,0.11451606507483116,1.0e-7,0,0,0,2301,8944.6875,17677.1875,d_lin,"[8944.6875, 8885.625, 8885.625]","[17677.1875, 17486.875, 17486.875]","[8944.6875, 9003.75, 9003.75]","[17677.1875, 17867.5, 17867.5]"
branch_2304,"PowerModels index: 2304
f_bus: bus_4113
t_bus: bus_4169
name: xf_4113_to_4169_3_2winding_transformer",bus_4169,bus_4113,0,0,100,132.0,275.0,0.0007145509466298287,0.03590996290236703,1.0e-7,0,0,0,2304,4322.5,21656.25,d_lin,"[4322.5, 3893.75, 3893.75]","[21656.25, 21525.0, 21525.0]","[4322.5, 4751.25, 4751.25]","[21656.25, 21787.5, 21787.5]"
branch_2306,"PowerModels index: 2306
f_bus: bus_4114
t_bus: bus_4363
name: xf_4114_to_4363_2_2winding_transformer",bus_4363,bus_4114,0,0,100,33.0,275.0,0.0008965771357365285,0.04479812878370407,1.0e-7,0,0,0,2306,6013.4375,20739.6875,d_lin,"[6013.4375, 5718.125, 5718.125]","[20739.6875, 20575.625, 20575.625]","[6013.4375, 6308.75, 6308.75]","[20739.6875, 20903.75, 20903.75]"
branch_2307,"PowerModels index: 2307
f_bus: bus_4106
t_bus: bus_4367
name: xf_4119_to_4367_4_2winding_transformer",bus_4367,bus_4106,0,0,100,33.0,275.0,0.001524311994446274,0.0890997072780662,1.0e-7,0,0,0,2307,5567.1875,23003.75,d_lin,"[5567.1875, 4843.125, 4843.125]","[23003.75, 23677.5, 23677.5]","[5567.1875, 6291.25, 6291.25]","[23003.75, 22330.0, 22330.0]"
branch_2308,"PowerModels index: 2308
f_bus: bus_4106
t_bus: bus_4368
name: xf_4120_to_4368_2_2winding_transformer",bus_4368,bus_4106,0,0,100,33.0,275.0,0.0015353866296092236,0.09134734870457739,1.0e-7,0,0,0,2308,5527.8125,22916.25,d_lin,"[5527.8125, 4773.125, 4773.125]","[22916.25, 23502.5, 23502.5]","[5527.8125, 6282.5, 6282.5]","[22916.25, 22330.0, 22330.0]"
branch_2309,"PowerModels index: 2309
f_bus: bus_4106
t_bus: bus_4369
name: xf_4121_to_4369_1_2winding_transformer",bus_4369,bus_4106,0,0,100,33.0,275.0,0.001608214851228353,0.08504749752522157,1.0e-7,0,0,0,2309,5503.75,22817.8125,d_lin,"[5503.75, 4733.75, 4733.75]","[22817.8125, 23305.625, 23305.625]","[5503.75, 6273.75, 6273.75]","[22817.8125, 22330.0, 22330.0]"
branch_2310,"PowerModels index: 2310
f_bus: bus_4025
t_bus: bus_4106
name: xf_4122_to_4025_3_2winding_transformer_merged_with_line_4118_to_4122_4_pi",bus_4025,bus_4106,0,0,100,33.0,275.0,0.0016557544221687094,0.08968615504024446,1.0e-7,1,0,0,2310,5565.0,22686.5625,d_lin,"[5565.0, 4865.0, 4865.0]","[22686.5625, 23043.125, 23043.125]","[5565.0, 6265.0, 6265.0]","[22686.5625, 22330.0, 22330.0]"
branch_2312,"PowerModels index: 2312
f_bus: bus_4125
t_bus: bus_4238
name: xf_4125_to_4238_2_2winding_transformer",bus_4238,bus_4125,0,0,100,66.0,275.0,0.0008615024082822387,0.05654377567176663,1.0e-7,0,0,0,2312,8437.1875,18521.5625,d_lin,"[8437.1875, 8155.0, 8155.0]","[18521.5625, 18270.0, 18270.0]","[8437.1875, 8719.375, 8719.375]","[18521.5625, 18773.125, 18773.125]"
branch_2313,"PowerModels index: 2313
f_bus: bus_4126
t_bus: bus_4127
name: xf_4126_to_4127_1_2winding_transformer",bus_4127,bus_4126,0,0,100,33.0,132.0,0.0034765514221516843,0.12133560437782988,1.0e-7,0,0,0,2313,6319.6875,25213.125,d_lin,"[6319.6875, 6195.0, 6195.0]","[25213.125, 25313.75, 25313.75]","[6319.6875, 6444.375, 6444.375]","[25213.125, 25112.5, 25112.5]"
branch_2315,"PowerModels index: 2315
f_bus: bus_4128
t_bus: bus_4052
name: xf_4128_to_4052_1_2winding_transformer",bus_4052,bus_4128,0,0,100,15.75,275.0,0.001222274994815074,0.061869698240549185,1.0e-7,0,0,0,2315,9143.75,17699.0625,d_lin,"[9143.75, 9078.125, 9078.125]","[17699.0625, 17539.375, 17539.375]","[9143.75, 9209.375, 9209.375]","[17699.0625, 17858.75, 17858.75]"
branch_2316,"PowerModels index: 2316
f_bus: bus_4128
t_bus: bus_4053
name: xf_4128_to_4053_2_2winding_transformer",bus_4053,bus_4128,0,0,100,15.75,275.0,0.0012248686845133306,0.05717756380704687,1.0e-7,0,0,0,2316,9180.9375,17661.875,d_lin,"[9180.9375, 9143.75, 9143.75]","[17661.875, 17465.0, 17465.0]","[9180.9375, 9218.125, 9218.125]","[17661.875, 17858.75, 17858.75]"
branch_2317,"PowerModels index: 2317
f_bus: bus_4128
t_bus: bus_4054
name: xf_4128_to_4054_3_2winding_transformer",bus_4054,bus_4128,0,0,100,15.75,275.0,0.0014942561691667178,0.06508242129936848,1.0e-7,0,0,0,2317,9213.75,17694.6875,d_lin,"[9213.75, 9200.625, 9200.625]","[17694.6875, 17530.625, 17530.625]","[9213.75, 9226.875, 9226.875]","[17694.6875, 17858.75, 17858.75]"
branch_2318,"PowerModels index: 2318
f_bus: bus_4112
t_bus: bus_4062
name: xf_4129_to_4062_1_2winding_transformer",bus_4062,bus_4112,0,0,100,16.0,275.0,0.001632342064647768,0.08698290742983288,1.0e-7,0,0,0,2318,9460.9375,17828.125,d_lin,"[9460.9375, 9848.125, 9848.125]","[17828.125, 17788.75, 17788.75]","[9460.9375, 9073.75, 9073.75]","[17828.125, 17867.5, 17867.5]"
branch_2319,"PowerModels index: 2319
f_bus: bus_4112
t_bus: bus_4064
name: xf_4129_to_4064_3_2winding_transformer",bus_4064,bus_4112,0,0,100,16.0,275.0,0.0011120027027249524,0.09221994781008168,1.0e-7,0,0,0,2319,9537.5,17815.0,d_lin,"[9537.5, 10010.0, 10010.0]","[17815.0, 17762.5, 17762.5]","[9537.5, 9065.0, 9065.0]","[17815.0, 17867.5, 17867.5]"
branch_2320,"PowerModels index: 2320
f_bus: bus_4112
t_bus: bus_4065
name: xf_4129_to_4065_4_2winding_transformer",bus_4065,bus_4112,0,0,100,16.0,275.0,0.0010511812660068463,0.08722870607386518,1.0e-7,0,0,0,2320,9533.125,17893.75,d_lin,"[9533.125, 10053.75, 10053.75]","[17893.75, 17920.0, 17920.0]","[9533.125, 9012.5, 9012.5]","[17893.75, 17867.5, 17867.5]"
branch_2321,"PowerModels index: 2321
f_bus: bus_4133
t_bus: bus_4292
name: xf_4133_to_4292_5_2winding_transformer",bus_4292,bus_4133,0,0,100,66.0,275.0,0.0016310908329317535,0.10246668952142508,1.0e-7,0,0,0,2321,8596.875,16270.625,d_lin,"[8596.875, 8456.875, 8456.875]","[16270.625, 15745.625, 15745.625]","[8596.875, 8736.875, 8736.875]","[16270.625, 16795.625, 16795.625]"
branch_2322,"PowerModels index: 2322
f_bus: bus_4133
t_bus: bus_4266
name: xf_4134_to_4266_1_2winding_transformer",bus_4266,bus_4133,0,0,100,66.0,275.0,0.0005640353941407285,0.034295601756402734,1.0e-7,0,0,0,2322,8367.1875,16408.4375,d_lin,"[8367.1875, 8006.25, 8006.25]","[16408.4375, 16021.25, 16021.25]","[8367.1875, 8728.125, 8728.125]","[16408.4375, 16795.625, 16795.625]"
branch_2326,"PowerModels index: 2326
f_bus: bus_4135
t_bus: bus_4276
name: xf_4135_to_4276_3_2winding_transformer",bus_4276,bus_4135,0,0,100,66.0,275.0,0.0008923389010124782,0.0510744107961989,1.0e-7,0,0,0,2326,8953.4375,18405.625,d_lin,"[8953.4375, 8710.625, 8710.625]","[18405.625, 18033.75, 18033.75]","[8953.4375, 9196.25, 9196.25]","[18405.625, 18777.5, 18777.5]"
branch_2327,"PowerModels index: 2327
f_bus: bus_4135
t_bus: bus_4277
name: xf_4135_to_4277_1_2winding_transformer",bus_4277,bus_4135,0,0,100,66.0,275.0,0.0015214680377001204,0.09406473932190053,1.0e-7,0,0,0,2327,9432.5,18567.5,d_lin,"[9432.5, 9642.5, 9642.5]","[18567.5, 18357.5, 18357.5]","[9432.5, 9222.5, 9222.5]","[18567.5, 18777.5, 18777.5]"
branch_2328,"PowerModels index: 2328
f_bus: bus_4136
t_bus: bus_4296
name: xf_4136_to_4294_6_2winding_transformer",bus_4296,bus_4136,0,0,100,66.0,275.0,0.0014560361422987843,0.1071444346101321,1.0e-7,0,0,0,2328,9250.9375,18832.1875,d_lin,"[9250.9375, 9524.375, 9524.375]","[18832.1875, 18891.25, 18891.25]","[9250.9375, 8977.5, 8977.5]","[18832.1875, 18773.125, 18773.125]"
branch_2329,"PowerModels index: 2329
f_bus: bus_4137
t_bus: bus_4300
name: xf_4137_to_4300_1_2winding_transformer",bus_4300,bus_4137,0,0,100,66.0,275.0,0.0007815463680519302,0.04286272082407737,1.0e-7,0,0,0,2329,10143.4375,18375.0,d_lin,"[10143.4375, 10268.125, 10268.125]","[18375.0, 17955.0, 17955.0]","[10143.4375, 10018.75, 10018.75]","[18375.0, 18795.0, 18795.0]"
branch_2333,"PowerModels index: 2333
f_bus: bus_4142
t_bus: bus_4319
name: xf_4142_to_4319_2_2winding_transformer",bus_4319,bus_4142,0,0,100,66.0,275.0,0.000896621084138374,0.05151394209473072,1.0e-7,0,0,0,2333,9977.1875,19293.75,d_lin,"[9977.1875, 9821.875, 9821.875]","[19293.75, 19376.875, 19376.875]","[9977.1875, 10132.5, 10132.5]","[19293.75, 19210.625, 19210.625]"
branch_2334,"PowerModels index: 2334
f_bus: bus_4143
t_bus: bus_4382
name: xf_4143_to_4382_1_2winding_transformer",bus_4382,bus_4143,0,0,100,66.0,275.0,0.001669748016756792,0.09694564380659719,1.0e-7,0,0,0,2334,7433.125,20267.1875,d_lin,"[7433.125, 7161.875, 7161.875]","[20267.1875, 20041.875, 20041.875]","[7433.125, 7704.375, 7704.375]","[20267.1875, 20492.5, 20492.5]"
