"Component  ","Description  ","Nominal voltage  ","Load Flow Voltage ","Load Flow Angle ","Load Flow Active Power ","Load Flow Reactive Power "
bus_3532,0.0,132000,137115.4806648491000,35.5765034795347,0,0
bus_3533,0.0,132000,135316.4450830488000,50.62236661769855,0,0
bus_3534,0.0,110000,115525.9043385858000,22.44046900554892,0,0
bus_3535,0.0,132000,136733.7770325856000,39.77232962367019,-168417223.1187763,-24055988.8990575
bus_3536,0.0,132000,137175.0074107392000,34.52486879571265,0,0
bus_3537,0.0,132000,136827.6096026252000,37.72434748638608,0,0
bus_3538,0.0,132000,136827.5595134006000,37.72435239332074,0,0
bus_3539,0.0,132000,137050.3094090707000,34.37599932605168,-34823700.2832999,-7383721.99536157
bus_3540,0.0,132000,136761.2338219882000,33.92622981444452,-26239211.317898,-6011156.134945531
bus_3541,0.0,22000,22293.97476894852000,40.96601311641192,-6334665.33076837,11270473.71755102
bus_3542,0.0,132000,136184.8520461674000,27.31838142066543,-1358825.50641554,1475268.12158804
bus_3543,0.0,275000,292581.4422539652000,26.59818856829151,0,0
bus_3544,0.0,275000,293639.4999997196000,26.59789392995351,0,41174879.53816718
bus_3545,0.0,275000,291553.207099153000,22.91806657444025,0,0
bus_3546,0.0,275000,289784.9376214051000,21.21678253617705,0,0
bus_3547,0.0,275000,292104.8155647119000,34.31231128117722,0,0
bus_3548,0.0,275000,292841.9999997075000,34.31219430036525,0,27660500.27755033
bus_3549,0.0,275000,290859.2860220404000,42.39712760456703,0,0
bus_3550,0.0,275000,284158.5781541865000,52.89924228670433,0,0
bus_3551,0.0,275000,284136.1138323623000,52.85834654965558,0,0
bus_3552,0.0,275000,284157.947466715000,52.87467279140989,0,0
bus_3553,0.0,275000,284143.4625287683000,52.94335742570873,0,0
bus_3554,0.0,275000,282482.0545551214000,50.77006063006336,0,0
bus_3555,0.0,275000,282433.2292646359000,50.75158040991562,0,0
bus_3556,0.0,275000,291513.1186027287000,27.8581169670347,0,0
bus_3557,0.0,275000,285599.7989978925000,57.53344901565254,0,0
bus_3558,0.0,275000,290297.3079166068000,45.68396321629584,0,0
bus_3559,0.0,275000,289756.499999748000,45.68410333722132,0,-25417222.86336571
bus_3560,0.0,275000,292379.3176997416000,28.1405826206547,0,0
bus_3561,0.0,275000,285884.4742092697000,38.73486877143426,0,0
bus_3562,0.0,275000,285158.4999996701000,38.73487954565017,0,-13044433.40320395
bus_3563,0.0,330000,349883.0585296324000,32.43045224921606,0,0
bus_3564,0.0,330000,349902.0071573383000,32.32502747385059,0,0
bus_3565,0.0,275000,291177.6721174326000,48.8310547687482,0,0
bus_3566,0.0,275000,291291.0763621248000,25.73554733838187,0,0
bus_3567,0.0,275000,291520.0057407401000,25.08851595035804,0,0
bus_3568,0.0,275000,288987.3405915262000,38.79918223725528,0,0
bus_3569,0.0,275000,289399.6000289615000,51.27406749117126,0,0
bus_3570,0.0,275000,291341.8073548837000,22.55470329297056,0,0
bus_3571,0.0,275000,291352.6340613526000,22.5910507300145,0,0
bus_3572,0.0,275000,291468.1571185883000,22.83950721667241,0,0
bus_3573,0.0,275000,283311.4731933234000,60.81827595975565,0,0
bus_3574,0.0,275000,288960.3583343775000,38.90735807995203,0,0
bus_3575,0.0,275000,288972.8610450063000,38.89522221005233,0,0
bus_3576,0.0,275000,288958.5495687626000,38.89694175746722,0,0
bus_3577,0.0,275000,289030.7372621298000,38.88230786436559,0,0
bus_3578,0.0,275000,292380.1476854742000,28.14056156626192,0,0
bus_3579,0.0,275000,292380.1546915098000,28.14056124626194,0,0
bus_3580,0.0,275000,283283.2851854527000,60.88591937935263,0,0
bus_3581,0.0,275000,283282.3851401605000,60.91100026223378,0,0
bus_3582,0.0,275000,291828.8821371357000,22.19941333624091,0,0
bus_3583,0.0,275000,291850.2166911463000,22.14263116269521,0,0
bus_3584,0.0,275000,289657.2894858244000,33.08765315740141,0,0
bus_3585,0.0,20000,20129.99999999536000,65.75724613069551,309253951.7288301,2536091.067102269
bus_3586,0.0,20000,20084.59999999571000,66.31674391369118,305703473.6396333,-937908.5985030705
bus_3587,0.0,20000,19895.59999999278000,61.77912072250082,120582340.8723485,-37509481.99509201
bus_3588,0.0,20000,20049.5999999958000,66.45830299405657,324363820.6893406,-4315700.158283869
bus_3589,0.0,275000,292836.9717658845000,24.36680084440276,0,0
bus_3590,0.0,275000,294579.9999997367000,24.36633256266852,0,66553822.14399033
bus_3591,0.0,275000,289753.5569785212000,41.9143826663767,0,0
bus_3592,0.0,275000,289511.7499997058000,41.91441191223607,0,-8860277.278284642
bus_3593,0.0,275000,291787.4993030103000,26.4496801004002,0,0
bus_3594,0.0,275000,293793.4999997374000,26.44936013184564,0,41772044.50384019
bus_3595,0.0,275000,291108.2080817754000,24.96877522930973,0,0
bus_3596,0.0,275000,288799.5079173549000,31.18842803677279,0,0
bus_3597,0.0,275000,288871.2063251872000,31.07427464825439,0,0
bus_3598,0.0,275000,283582.5832951094000,51.10208795732373,0,0
bus_3599,0.0,275000,283317.2163987626000,60.94366481931419,0,0
bus_3600,0.0,275000,283305.1716226159000,60.94248576384186,0,0
bus_3601,0.0,275000,292562.3171187011000,24.85239564464127,0,0
bus_3602,0.0,275000,289402.0395955068000,45.74258026224782,0,0
bus_3603,0.0,275000,288980.0263622331000,38.88451060236434,0,0
bus_3604,0.0,275000,284227.713158302000,53.68600083111744,0,0
bus_3605,0.0,275000,292182.1109559859000,25.70240708198427,0,0
bus_3606,0.0,275000,290685.1198867667000,36.40693869459176,0,0
bus_3607,0.0,275000,290440.8550713111000,42.29033408840755,0,0
bus_3608,0.0,275000,284121.526265026000,52.77752832643053,0,0
bus_3609,0.0,275000,291259.7755097094000,42.45910063322171,0,0
bus_3610,0.0,275000,292527.8864516245000,24.91548513030256,0,0
bus_3611,0.0,275000,285191.4263530941000,55.06669231497421,-1927987.06148141,16893298.36739043
bus_3612,0.0,275000,290077.7732294712000,41.87198339319462,0,0
bus_3613,0.0,275000,290063.7453501752000,41.87013702235428,0,0
bus_3614,0.0,275000,287000.123483507000,36.45205883065152,0,0
bus_3615,0.0,275000,288324.5298424125000,39.09350126656414,0,0
bus_3616,0.0,275000,289936.5141137002000,41.195543716859,0,0
bus_3617,0.0,275000,286589.8353867827000,35.66489977487463,0,0
bus_3618,0.0,132000,137045.6486951334000,34.08034251702444,0,0
bus_3619,0.0,275000,286393.153233701000,35.35890980660047,0,0
bus_3620,0.0,275000,286380.8408045533000,35.36842224706974,0,0
bus_3621,0.0,275000,289940.8158741245000,41.19492670061799,0,0
bus_3622,0.0,275000,289940.588762869000,41.19495350615894,0,0
bus_3623,0.0,110000,114596.8750175157000,19.94218162981679,0,0
bus_3624,0.0,275000,289327.3208749162000,39.82132911136394,-1619823.153821751,-2181431.73886402
bus_3625,0.0,110000,114242.0879544696000,33.03658640787222,0,0
bus_3626,0.0,132000,127846.632986581000,38.17223528104676,0,0
bus_3627,0.0,132000,136415.4044472771000,40.63177750966421,0,0
bus_3628,0.0,132000,134048.8022855335000,32.66352583050478,0,0
bus_3629,0.0,132000,134014.842891822000,32.65894630217722,0,0
bus_3630,0.0,132000,134791.7113265825000,29.33391061198442,0,0
bus_3631,0.0,132000,134865.8303768793000,29.4077273384205,0,0
bus_3632,0.0,132000,134818.2994416767000,29.37779997979728,0,0
bus_3633,0.0,110000,115471.1781648147000,17.3245265399351,0,0
bus_3634,0.0,132000,135983.4501034337000,34.73843853215104,0,0
bus_3635,0.0,110000,113333.4965855882000,16.6406002922427,-42264862.4581646,-15193255.9387964
bus_3636,0.0,110000,115655.9468911285000,22.20124126676095,0,0
bus_3637,0.0,132000,135450.3844350356000,51.06245316322332,0,0
bus_3638,0.0,132000,134838.2623765387000,49.92838233375593,0,0
bus_3639,0.0,132000,134803.2506570127000,49.91962711124407,0,0
bus_3640,0.0,275000,285225.3256580101000,58.91846904723763,0,0
bus_3641,0.0,33000,33248.02629402124000,14.36678590265901,0,0
bus_3642,0.0,66000,68471.35537105979000,35.23900078944889,-28315677.1735596,-10953269.79663102
bus_3643,0.0,132000,134932.8449012855000,36.66939195479564,0,0
bus_3644,0.0,11000,11093.33144422459000,16.74462430665344,-14217401.48220184,-3695664.361702459
bus_3645,0.0,11000,11024.92539475809000,16.71576290239653,-13474321.70222955,-4642808.6301568
bus_3646,0.0,132000,135269.7139791627000,50.57418545867633,0,0
bus_3647,0.0,33000,33771.20105804037000,17.09678302557383,-96823061.3613958,-28791183.43236604
bus_3648,0.0,330000,349143.1438621013000,41.15203940580296,0,0
bus_3649,0.0,275000,289673.9999998387000,42.12213364581644,0,-7721812.449510364
bus_3650,0.0,330000,348040.9289645397000,35.93526786892599,0,0
bus_3651,0.0,132000,138245.1992858479000,35.08092241280293,-13259884.7335953,4175179.40491866
bus_3652,0.0,330000,349712.2136052026000,36.18866672435539,0,0
bus_3653,0.0,330000,349717.2862385999000,36.21158274403333,0,0
bus_3654,0.0,330000,349720.1473098306000,36.2121368476563,0,0
bus_3655,0.0,19000,19069.53999998856000,40.19598800764921,341407063.8637565,9799609.456122329
bus_3656,0.0,19000,19096.8999999886000,40.31779462739448,337763270.231275,16616832.1066875
bus_3657,0.0,33000,34067.09728541045000,38.86660400542053,0,0
bus_3658,0.0,33000,33827.7235318251000,38.13873287481684,0,0
bus_3659,0.0,33000,32313.49770648605000,38.97032582458279,-21822508.6853667,-4555951.91911049
bus_4000,0.0,33000,31167.09055477149000,52.35901531218943,0,0
bus_4001,0.0,11000,10849.36134749025000,42.89001669521288,0,0
bus_4002,0.0,275000,289097.3065892737000,53.5475233163397,0,0
bus_4003,0.0,689.9999999999999000,685.5288000001555000,72.92697190793405,27496747.6991704,-92916.36627232748
bus_4004,0.0,400.0,403.684166473499000,69.19341708786706,43459951.306032,0
bus_4005,0.0,11000,10900.57734522568000,64.6964057326151,0,0
bus_4006,0.0,11000,10710.07787775409000,63.61663208570954,0,0
bus_4007,0.0,1000,998.7299999997173000,60.66039863289914,80896908.53776619,4901199.345959588
bus_4008,0.0,1000,994.0999999997856000,58.59620798321743,17264698.250152,466517.5915604325
bus_4009,0.0,480.00,477.5663999999051000,58.0237884817624,0,3398838.328777282
bus_4010,0.0,689.9999999999999000,714.860700000567000,61.3731300326585,20440266.26999394,90588.39009770979
bus_4011,0.0,689.9999999999999000,711.518164381479000,60.82301985102499,23353793.9124182,0
bus_4012,0.0,689.9999999999999000,713.6510016440829000,60.0738053195134,19850700.7576697,0
bus_4013,0.0,689.9999999999999000,712.6458000000222000,61.62564986720208,22272455.9517577,31813.90021484427
bus_4014,0.0,480.00,488.1912668147348000,58.39248015327402,0,0
bus_4015,0.0,480.00,488.1818998328105000,58.39248015327531,0,0
bus_4016,0.0,480.00,486.6064875699573000,59.06881288957025,0,0
bus_4017,0.0,480.00,486.6180215676206000,59.06881288955724,0,0
bus_4018,0.0,689.9999999999999000,705.0765000004334000,59.86718730921766,27845004.4785054,-4952242.963458864
bus_4019,0.0,689.9999999999999000,701.7507000003155000,65.0333551466579,39841419.41817451,-4985398.039466888
bus_4020,0.0,689.9999999999999000,707.670900000416000,60.63975021018912,93252989.115914,-4497544.327639036
bus_4022,0.0,689.9999999999999000,698.7147000004321000,64.14645310855214,95028833.758947,-7298000.052826328
bus_4023,0.0,689.9999999999999000,699.3702000004649000,62.77678109184896,78763042.66818551,-10177755.41731479
bus_4024,0.0,689.9999999999999000,700.6536000004511000,63.46612667210331,90185262.65179371,-7960945.005924268
bus_4025,0.0,33000,36093.3239382184000,55.41172330050858,-14997183.499788,0
bus_4026,0.0,689.9999999999999000,685.2942000005187000,53.30864143939517,15112851.6455875,-123993.4214184529
bus_4027,0.0,11500.0,11277.36000001129000,45.72081981118046,0,5761624.496773512
bus_4028,0.0,11500.0,11288.97500001127000,45.72081981118059,0,6411506.548072751
bus_4029,0.0,11500.0,11194.9050000113000,45.72082029116851,0,2488276.516922882
bus_4030,0.0,11500.0,11301.85500001131000,45.72082029116941,0,7839633.633996662
bus_4031,0.0,66000,66942.76842006771000,45.72082194938371,-3033991.696,-22076423.34020809
bus_4032,0.0,33000,32571.38953531851000,46.42391816341129,-8771568.78489726,-2590097.4000758
bus_4033,0.0,11500.0,11224.69000001123000,46.36182285100745,0,2725296.893304504
bus_4034,0.0,11500.0,11109.34500001123000,46.36182285100653,0,-2613204.8241788
bus_4035,0.0,11500.0,11245.8500000112000,46.36182338453956,0,3062021.537915865
bus_4036,0.0,11500.0,11234.69500001123000,46.36182338453956,0,2625717.913594796
bus_4037,0.0,11500.0,11204.10500001125000,46.36182473854563,0,3698140.97701917
bus_4038,0.0,66000,67271.45123340472000,46.36182037532137,0,0
bus_4039,0.0,13200.0,13086.54119026756000,54.87956655632551,0,0
bus_4040,0.0,13200.0,13086.54119026758000,54.87956655632571,0,0
bus_4041,0.0,10500.0,10409.74898665744000,54.87956825269018,0,0
bus_4042,0.0,10500.0,10409.74898665742000,54.87956825269018,0,0
bus_4043,0.0,9500.0,9418.343994032904000,54.87956652331518,0,0
bus_4044,0.0,9500.0,9418.34399403292000,54.87956652331521,0,0
bus_4045,0.0,10500.0,10409.74881617082000,54.87956733135307,0,0
bus_4046,0.0,10500.0,10409.74881617081000,54.87956733135304,0,0
bus_4047,0.0,689.9999999999999000,736.45770000045000,62.43744041359419,76441710.5700863,-36070.73141072054
bus_4048,0.0,33000,33382.14000002341000,59.74649711708914,0,3571888.824269537
bus_4049,0.0,689.9999999999999000,736.7820000004567000,58.93188073705711,49841511.7896069,-53573.69845251516
bus_4050,0.0,689.9999999999999000,695.4855000002277000,66.15732570350232,57700440.9102358,130352.9469869189
bus_4051,0.0,689.9999999999999000,754.9358999998821000,79.06193762855274,82544659.36040499,183081.8151393277
bus_4052,0.0,15750.00,15679.59750001228000,53.50431222617049,123092538.4678974,9247925.96121587
bus_4053,0.0,15750.00,15712.04250001234000,53.41580038189267,130891349.9462931,13250640.83903177
bus_4054,0.0,15750.00,15688.1025000119000,54.28064251343056,137629578.773985,10498529.52844436
bus_4055,0.0,11000,10853.44151447007000,47.65139149400753,0,0
bus_4056,0.0,11000,10853.44163830289000,47.65139119527944,0,0
bus_4057,0.0,15000,15165.33230889539000,47.65152390781768,0,0
bus_4058,0.0,13800.0,13813.93800001139000,51.4068585934224,36942324.81411976,15708177.24359044
bus_4059,0.0,13800.0,13734.58800001134000,51.49738693753348,35773936.75494438,10405697.9030453
bus_4061,0.0,13800.0,13824.01200001143000,51.2272391267264,37207981.31236258,17205689.09277977
bus_4062,0.0,16000,16086.56000001341000,51.4059649655502,52925795.00732526,11248559.72868776
bus_4064,0.0,16000,16189.44000001322000,51.82712641339661,58282562.26577746,18369967.42960005
bus_4065,0.0,16000,16140.32000001336000,51.52051070541105,55229462.63139448,15575978.8876145
bus_4066,0.0,15750.00,16023.73500001303000,53.04710910379702,77590963.75719555,5552452.974881199
bus_4067,0.0,11500.0,11697.91500000938000,53.3275802613909,47859115.74787746,4496856.713475485
bus_4071,0.0,66000,66977.52644407618000,46.8421626437288,20060326.44214827,-3532069.10181539
bus_4072,0.0,11000,11039.60000002508000,50.76417298318603,38611398.4149723,-1000540.859088824
bus_4073,0.0,11000,11062.29091988523000,46.43111878287116,0,0
bus_4074,0.0,33000,33111.80868878638000,58.08124466358542,-2786533.525893744,3942764.56530718
bus_4075,0.0,11500.0,11448.14977990154000,55.12274239455157,0,0
bus_4076,0.0,11500.0,10563.91928539251000,55.12274239455155,0,0
bus_4077,0.0,11500.0,10430.53646613248000,55.12274239455135,0,0
bus_4078,0.0,689.9999999999999000,691.6560000016388000,62.3882160837622,22818891.8386586,-5834155.657361848
bus_4079,0.0,689.9999999999999000,691.8423000016172000,62.57083086290698,17313522.3124386,-4255870.514132437
bus_4080,0.0,689.9999999999999000,677.1684662410316000,72.50993146516927,75978874.2111806,0
bus_4081,0.0,1000,1012.529999999742000,73.00613259326956,63226850.6484948,6221021.845218392
bus_4082,0.0,1000,962.3100000026901000,73.86612688520232,93216660.2577516,-26507698.72666616
bus_4083,0.0,1000,982.1300000028351000,73.51043064392638,38318988.2633566,-2337782.976726305
bus_4084,0.0,689.9999999999999000,734.4084000004081000,60.91712489332004,55656576.78132199,538205.8967609827
bus_4085,0.0,33000,33329.0100000204000,59.09330176223546,0,6665755.762692896
bus_4089,0.0,132000,133676.5274063142000,51.79088890632951,0,0
bus_4091,0.0,66000,66944.29447080252000,45.73151631874996,-768797.2939666362,112908.053939929
bus_4094,0.0,275000,283525.0000002624000,48.61714902333333,0,-33461859.48691819
bus_4095,0.0,275000,283448.0000002634000,48.61714328045151,0,-33108673.78604075
bus_4096,0.0,33000,32492.94676783614000,68.78078956153306,0,0
bus_4097,0.0,66000,66713.5690364164000,61.03870787783519,-1716379.794684239,3137962.159964353
bus_4100,0.0,275000,289228.5000002057000,40.05306018067202,0,5404689.511609621
bus_4101,0.0,275000,289228.500000206000,40.05305818722874,0,5549877.440602724
bus_4102,0.0,33000,32492.90347504947000,68.78086733976008,0,0
bus_4103,0.0,33000,33060.6818279083000,68.28275863088453,0,0
bus_4104,0.0,275000,289676.0530098444000,54.87956845858551,0,0
bus_4106,0.0,275000,289174.6522988592000,56.01179337091768,0,0
bus_4107,0.0,275000,283462.5267215909000,52.12117318170489,0,0
bus_4109,0.0,275000,288682.8206011817000,53.90961046449688,0,0
bus_4110,0.0,275000,287398.936806891000,53.20082297218436,0,0
bus_4111,0.0,275000,281623.0965863502000,51.95258076336581,0,0
bus_4112,0.0,275000,286184.7671341058000,48.77661686136304,0,0
bus_4113,0.0,275000,279418.5786464867000,42.56037569325197,0,0
bus_4114,0.0,275000,287541.4700334672000,54.48279807400525,0,0
bus_4115,0.0,275000,285956.9613472619000,52.69141110258693,0,0
bus_4116,0.0,275000,287083.9347298734000,50.6194384774533,0,0
bus_4117,0.0,275000,289447.9696976929000,51.09893400663061,0,0
bus_4118,0.0,275000,289168.3669606303000,56.05810899947361,0,0
bus_4119,0.0,275000,289163.3632799185000,56.07576754937622,0,0
bus_4120,0.0,275000,289167.3989452396000,56.07170057530413,0,0
bus_4121,0.0,275000,289167.2253657858000,56.074249067316,0,0
bus_4122,0.0,275000,289169.5195591147000,56.05538399859331,0,0
bus_4123,0.0,66000,66955.22571072675000,46.40021428541366,-19989805.72863193,-8886522.00696259
bus_4124,0.0,275000,286260.7590447004000,48.61697807553585,0,0
bus_4125,0.0,275000,286008.7170865364000,48.75609023970389,0,0
